state,county,ALAND,pop
Alabama,Autauga County,1539602123,55200.0
Alabama,Baldwin County,4117546676,208107.0
Alabama,Barbour County,2292144655,25782.0
Alabama,Bibb County,1612167481,22527.0
Alabama,Blount County,1670103911,57645.0
Alabama,Bullock County,1613059160,10352.0
Alabama,Butler County,2012002530,20025.0
Alabama,Calhoun County,1569189622,115098.0
Alabama,Chambers County,1545085607,33826.0
Alabama,Cherokee County,1433623321,25853.0
Alabama,Chilton County,1794477075,43930.0
Alabama,Choctaw County,2365869835,13075.0
Alabama,Clarke County,3207494111,24387.0
Alabama,Clay County,1564251835,13378.0
Alabama,Cleburne County,1450663940,14938.0
Alabama,Coffee County,1758565925,51288.0
Alabama,Colbert County,1535202321,54495.0
Alabama,Conecuh County,2202007854,12514.0
Alabama,Coosa County,1685850815,10855.0
Alabama,Covington County,2669129020,37351.0
Alabama,Crenshaw County,1576952799,13865.0
Alabama,Cullman County,1903073019,82313.0
Alabama,Dale County,1453244553,49255.0
Alabama,Dallas County,2534919599,40029.0
Alabama,DeKalb County,2012676479,71200.0
Alabama,Elmore County,1601769095,81212.0
Alabama,Escambia County,2448115119,37328.0
Alabama,Etowah County,1386373604,102939.0
Alabama,Fayette County,1625693290,16585.0
Alabama,Franklin County,1641841406,31542.0
Alabama,Geneva County,1487897666,26491.0
Alabama,Greene County,1675782061,8426.0
Alabama,Hale County,1667907112,14887.0
Alabama,Henry County,1454926621,17124.0
Alabama,Houston County,1501854593,104352.0
Alabama,Jackson County,2791974056,52094.0
Alabama,Jefferson County,2878465205,659892.0
Alabama,Lamar County,1566544637,13933.0
Alabama,Lauderdale County,1730146083,92585.0
Alabama,Lawrence County,1788864247,33171.0
Alabama,Lee County,1573548952,159287.0
Alabama,Limestone County,1450277885,93052.0
Alabama,Lowndes County,1854201378,10236.0
Alabama,Macon County,1576855717,19054.0
Alabama,Madison County,2076091216,357560.0
Alabama,Marengo County,2530140238,19538.0
Alabama,Marion County,1922656563,29965.0
Alabama,Marshall County,1465531860,95145.0
Alabama,Mobile County,3184053031,414659.0
Alabama,Monroe County,2656469661,21512.0
Alabama,Montgomery County,2033918497,226941.0
Alabama,Morgan County,1500612908,119122.0
Alabama,Perry County,1863900621,9486.0
Alabama,Pickens County,2282893837,20298.0
Alabama,Pike County,1740647518,33403.0
Alabama,Randolph County,1503615935,22574.0
Alabama,Russell County,1660577613,58213.0
Alabama,St. Clair County,1635844944,87306.0
Alabama,Shelby County,2034112797,211261.0
Alabama,Sumter County,2340898915,12985.0
Alabama,Talladega County,1908256939,80565.0
Alabama,Tallapoosa County,1855782851,40636.0
Alabama,Tuscaloosa County,3421009204,206213.0
Alabama,Walker County,2048686080,64493.0
Alabama,Washington County,2797720360,16643.0
Alabama,Wilcox County,2301075082,10809.0
Alabama,Winston County,1587608920,23875.0
Alaska,Aleutians East Borough,18091255385,3425.0
Alaska,Aleutians West Census Area,11375510886,5750.0
Alaska,Anchorage Municipality,4419562836,296112.0
Alaska,Bethel Census Area,105228817205,18040.0
Alaska,Bristol Bay Borough,1248324005,890.0
Alaska,Denali Borough,32729577065,2232.0
Alaska,Dillingham Census Area,47478023796,4975.0
Alaska,Fairbanks North Star Borough,18983364355,99653.0
Alaska,Haines Borough,6059513753,2518.0
Alaska,Hoonah-Angoon Census Area,16981566503,2132.0
Alaska,Juneau City and Borough,7002973758,32330.0
Alaska,Kenai Peninsula Borough,41500185165,58220.0
Alaska,Ketchikan Gateway Borough,12579243763,13804.0
Alaska,Kodiak Island Borough,17133720200,13649.0
Alaska,Kusilvak Census Area,44221226622,8198.0
Alaska,Lake and Peninsula Borough,61893966490,1375.0
Alaska,Matanuska-Susitna Borough,64008421559,103464.0
Alaska,Nome Census Area,59497122355,9925.0
Alaska,North Slope Borough,230054122583,9797.0
Alaska,Northwest Arctic Borough,92329079390,7734.0
Alaska,Petersburg Borough,7512557785,3255.0
Alaska,Prince of Wales-Hyder Census Area,13630515350,6474.0
Alaska,Sitka City and Borough,7433305216,8738.0
Alaska,Skagway Municipality,1123881121,1061.0
Alaska,Southeast Fairbanks Census Area,64290686975,6876.0
Alaska,Valdez-Cordova Census Area,88634324631,9301.0
Alaska,Wrangell City and Borough,6619997013,2484.0
Alaska,Yakutat City and Borough,19744199346,689.0
Alaska,Yukon-Koyukuk Census Area,377034650847,5415.0
Arizona,Apache County,29001320728,71522.0
Arizona,Cochise County,15966170808,126279.0
Arizona,Coconino County,48222143094,140217.0
Arizona,Gila County,12323152727,53400.0
Arizona,Graham County,11972737302,37879.0
Arizona,Greenlee County,4770701075,9504.0
Arizona,La Paz County,11653985203,20701.0
Arizona,Maricopa County,23825949527,4253913.0
Arizona,Mohave County,34475503959,206064.0
Arizona,Navajo County,25770094216,108705.0
Arizona,Pima County,23794796847,1019722.0
Arizona,Pinal County,13897458216,419721.0
Arizona,Santa Cruz County,3203613240,46584.0
Arizona,Yavapai County,21039796371,224645.0
Arizona,Yuma County,14281127830,207829.0
Arkansas,Arkansas County,2560886962,18124.0
Arkansas,Ashley County,2396662506,20537.0
Arkansas,Baxter County,1435438304,41219.0
Arkansas,Benton County,2195165155,258980.0
Arkansas,Boone County,1528068629,37288.0
Arkansas,Bradley County,1681514472,10948.0
Arkansas,Calhoun County,1627975429,5202.0
Arkansas,Carroll County,1631600824,27887.0
Arkansas,Chicot County,1668823389,10826.0
Arkansas,Clark County,2243130281,22385.0
Arkansas,Clay County,1656214473,15061.0
Arkansas,Cleburne County,1434168144,25230.0
Arkansas,Cleveland County,1548253400,8226.0
Arkansas,Columbia County,1983889572,23892.0
Arkansas,Conway County,1430333634,20906.0
Arkansas,Craighead County,1831867052,105701.0
Arkansas,Crawford County,1531188213,62472.0
Arkansas,Crittenden County,1580755093,49013.0
Arkansas,Cross County,1596421809,16998.0
Arkansas,Dallas County,1728522506,7432.0
Arkansas,Desha County,1989461629,11887.0
Arkansas,Drew County,2145434144,18502.0
Arkansas,Faulkner County,1678154687,122416.0
Arkansas,Franklin County,1576914320,17780.0
Arkansas,Fulton County,1601111507,12139.0
Arkansas,Garland County,1755290360,98296.0
Arkansas,Grant County,1636384325,18086.0
Arkansas,Greene County,1496205817,44623.0
Arkansas,Hempstead County,1884268205,22018.0
Arkansas,Hot Spring County,1593380758,33520.0
Arkansas,Howard County,1524380365,13389.0
Arkansas,Independence County,1978631568,37264.0
Arkansas,Izard County,1503683622,13559.0
Arkansas,Jackson County,1641853231,17225.0
Arkansas,Jefferson County,2253242466,70424.0
Arkansas,Johnson County,1709103303,26291.0
Arkansas,Lafayette County,1368278177,6915.0
Arkansas,Lawrence County,1521880769,16669.0
Arkansas,Lee County,1560781754,9398.0
Arkansas,Lincoln County,1454438338,13695.0
Arkansas,Little River County,1378511384,12417.0
Arkansas,Logan County,1834027338,21757.0
Arkansas,Lonoke County,1996628038,72206.0
Arkansas,Madison County,2160707852,16076.0
Arkansas,Marion County,1546109517,16438.0
Arkansas,Miller County,1620628512,43759.0
Arkansas,Mississippi County,2332480077,42831.0
Arkansas,Monroe County,1572480981,7249.0
Arkansas,Montgomery County,2019823598,8993.0
Arkansas,Nevada County,1600192986,8440.0
Arkansas,Newton County,2126144031,7848.0
Arkansas,Ouachita County,1897898730,24106.0
Arkansas,Perry County,1428543055,10322.0
Arkansas,Phillips County,1801669159,19034.0
Arkansas,Pike County,1555614399,10808.0
Arkansas,Poinsett County,1964149128,24054.0
Arkansas,Polk County,2221382790,20163.0
Arkansas,Pope County,2104417474,63644.0
Arkansas,Prairie County,1678019578,8244.0
Arkansas,Pulaski County,1965579500,393463.0
Arkansas,Randolph County,1689251367,17603.0
Arkansas,St. Francis County,1644132566,26294.0
Arkansas,Saline County,1873977181,118009.0
Arkansas,Scott County,2311063521,10442.0
Arkansas,Searcy County,1725176966,7923.0
Arkansas,Sebastian County,1377601669,127461.0
Arkansas,Sevier County,1463680826,17193.0
Arkansas,Sharp County,1565460775,17043.0
Arkansas,Stone County,1570579417,12446.0
Arkansas,Union County,2691555887,39732.0
Arkansas,Van Buren County,1838200430,16684.0
Arkansas,Washington County,2439803798,228529.0
Arkansas,White County,2680852090,78804.0
Arkansas,Woodruff County,1519723271,6660.0
Arkansas,Yell County,2409045644,21573.0
California,Alameda County,1909598013,1643700.0
California,Alpine County,1912292630,1146.0
California,Amador County,1539933577,37829.0
California,Butte County,4238438186,227075.0
California,Calaveras County,2641829200,45235.0
California,Colusa County,2980332864,21464.0
California,Contra Costa County,1857233047,1133247.0
California,Del Norte County,2606117983,27424.0
California,El Dorado County,4423290468,186661.0
California,Fresno County,15431404077,978130.0
California,Glenn County,3403160290,27897.0
California,Humboldt County,9241527430,135768.0
California,Imperial County,10817292933,180216.0
California,Inyo County,26368508430,18085.0
California,Kern County,21062456129,883053.0
California,Kings County,3600883824,150075.0
California,Lake County,3254364315,64148.0
California,Lassen County,11761615592,31185.0
California,Los Angeles County,10510671776,10098052.0
California,Madera County,5534617472,155013.0
California,Marin County,1347976788,260295.0
California,Mariposa County,3752472149,17540.0
California,Mendocino County,9081426659,87422.0
California,Merced County,5013300944,269075.0
California,Modoc County,10140960152,8938.0
California,Mono County,7896838487,14174.0
California,Monterey County,8499616962,433212.0
California,Napa County,1938114186,140530.0
California,Nevada County,2480587324,99092.0
California,Orange County,2053294769,3164182.0
California,Placer County,3644325262,380077.0
California,Plumas County,6612400908,18699.0
California,Riverside County,18664901451,2383286.0
California,Sacramento County,2500490904,1510023.0
California,San Benito County,3596590995,59416.0
California,San Bernardino County,51954895600,2135413.0
California,San Diego County,10900649391,3302833.0
California,San Francisco County,121375681,870044.0
California,San Joaquin County,3606263159,732212.0
California,San Luis Obispo County,8548611925,281455.0
California,San Mateo County,1161960635,765935.0
California,Santa Barbara County,7083976828,443738.0
California,Santa Clara County,3343896477,1922200.0
California,Santa Cruz County,1152866293,273765.0
California,Shasta County,9778230074,179085.0
California,Sierra County,2468694587,2930.0
California,Siskiyou County,16261933260,43540.0
California,Solano County,2128327622,438530.0
California,Sonoma County,4081491107,501317.0
California,Stanislaus County,3874662824,539301.0
California,Sutter County,1560546527,95872.0
California,Tehama County,7638228750,63373.0
California,Trinity County,8234265085,12862.0
California,Tulare County,12495083015,460477.0
California,Tuolumne County,5752079372,53932.0
California,Ventura County,4771968316,848112.0
California,Yolo County,2628144763,214977.0
California,Yuba County,1636913845,75493.0
Colorado,Adams County,3020592854,497115.0
Colorado,Alamosa County,1871465869,16444.0
Colorado,Arapahoe County,2066632437,636671.0
Colorado,Archuleta County,3496708790,12908.0
Colorado,Baca County,6617400546,3563.0
Colorado,Bent County,3918255140,5809.0
Colorado,Boulder County,1881290197,321030.0
Colorado,Broomfield County,85478796,66120.0
Colorado,Chaffee County,2624715692,19164.0
Colorado,Cheyenne County,4605713965,2039.0
Colorado,Clear Creek County,1023561805,9379.0
Colorado,Conejos County,3334445557,8142.0
Colorado,Costilla County,3179452300,3687.0
Colorado,Crowley County,2039427875,5630.0
Colorado,Custer County,1913031959,4640.0
Colorado,Delta County,2958095177,30346.0
Colorado,Denver County,397024697,693417.0
Colorado,Dolores County,2763958517,1841.0
Colorado,Douglas County,2176237637,328614.0
Colorado,Eagle County,4362761542,54357.0
Colorado,Elbert County,4793643993,25162.0
Colorado,El Paso County,5508504028,688153.0
Colorado,Fremont County,3970664370,47002.0
Colorado,Garfield County,7634105497,58538.0
Colorado,Gilpin County,388228994,5924.0
Colorado,Grand County,4782260510,15066.0
Colorado,Gunnison County,8389338082,16537.0
Colorado,Hinsdale County,2893614469,878.0
Colorado,Huerfano County,4120756321,6583.0
Colorado,Jackson County,4179530258,1296.0
Colorado,Jefferson County,1979501357,570427.0
Colorado,Kiowa County,4578603579,1449.0
Colorado,Kit Carson County,5596501999,7635.0
Colorado,Lake County,976215870,7585.0
Colorado,La Plata County,4376522013,55101.0
Colorado,Larimer County,6723008226,338161.0
Colorado,Las Animas County,12361852575,14179.0
Colorado,Lincoln County,6676158679,5548.0
Colorado,Logan County,4761947992,21689.0
Colorado,Mesa County,8621899288,149998.0
Colorado,Mineral County,2268209079,823.0
Colorado,Moffat County,12284943825,13060.0
Colorado,Montezuma County,5255937129,25909.0
Colorado,Montrose County,5804023559,41268.0
Colorado,Morgan County,3316441514,28257.0
Colorado,Otero County,3268424425,18325.0
Colorado,Ouray County,1402719365,4722.0
Colorado,Park County,5682181421,17392.0
Colorado,Phillips County,1781724975,4318.0
Colorado,Pitkin County,2514104904,17909.0
Colorado,Prowers County,4243428664,12052.0
Colorado,Pueblo County,6179916826,164685.0
Colorado,Rio Blanco County,8342275042,6465.0
Colorado,Rio Grande County,2361956098,11351.0
Colorado,Routt County,6117602765,24874.0
Colorado,Saguache County,8206547694,6468.0
Colorado,San Juan County,1003660616,544.0
Colorado,San Miguel County,3332606119,7968.0
Colorado,Sedgwick County,1419419130,2350.0
Colorado,Summit County,1575590691,30429.0
Colorado,Teller County,1442734237,24113.0
Colorado,Washington County,6521806798,4840.0
Colorado,Weld County,10323763901,295123.0
Colorado,Yuma County,6123763482,10069.0
Connecticut,Fairfield County,1618651428,944348.0
Connecticut,Hartford County,1903543897,894730.0
Connecticut,Litchfield County,2384116952,183031.0
Connecticut,Middlesex County,956493754,163368.0
Connecticut,New Haven County,1565688367,859339.0
Connecticut,New London County,1722716728,268881.0
Connecticut,Tolland County,1062807467,151269.0
Connecticut,Windham County,1328478475,116538.0
Delaware,Kent County,1517232133,174822.0
Delaware,New Castle County,1104149852,555133.0
Delaware,Sussex County,2424543661,219540.0
District of Columbia,District of Columbia,158340391,684498.0
Florida,Alachua County,2266324954,263148.0
Florida,Baker County,1515738968,27785.0
Florida,Bay County,1964585684,182482.0
Florida,Bradford County,761362115,26979.0
Florida,Brevard County,2629306677,576808.0
Florida,Broward County,3116026236,1909151.0
Florida,Calhoun County,1469390185,14444.0
Florida,Charlotte County,1764058624,176954.0
Florida,Citrus County,1507142282,143087.0
Florida,Clay County,1566375291,207291.0
Florida,Collier County,5170431469,363922.0
Florida,Columbia County,2065645989,69105.0
Florida,DeSoto County,1649027555,36399.0
Florida,Dixie County,1826212953,16437.0
Florida,Duval County,1975993782,924229.0
Florida,Escambia County,1701544502,311522.0
Florida,Flagler County,1256519758,107139.0
Florida,Franklin County,1411908386,11736.0
Florida,Gadsden County,1337194435,46017.0
Florida,Gilchrist County,905705530,17615.0
Florida,Glades County,2089129695,13363.0
Florida,Gulf County,1433354005,16055.0
Florida,Hamilton County,1330689567,14269.0
Florida,Hardee County,1651329788,27228.0
Florida,Hendry County,2994619283,40127.0
Florida,Hernando County,1224485109,182696.0
Florida,Highlands County,2634768891,102101.0
Florida,Hillsborough County,2646574869,1378883.0
Florida,Holmes County,1240232909,19430.0
Florida,Indian River County,1302203812,150984.0
Florida,Jackson County,2378066187,48472.0
Florida,Jefferson County,1549012956,14105.0
Florida,Lafayette County,1407329178,8744.0
Florida,Lake County,2462296203,335362.0
Florida,Lee County,2025413418,718679.0
Florida,Leon County,1727086019,288102.0
Florida,Levy County,2896211042,39961.0
Florida,Liberty County,2164099093,8365.0
Florida,Madison County,1804001485,18474.0
Florida,Manatee County,1924706077,373853.0
Florida,Marion County,4113955311,348371.0
Florida,Martin County,1408397026,157581.0
Florida,Miami-Dade County,4917746437,2715516.0
Florida,Monroe County,2546027976,76325.0
Florida,Nassau County,1680074654,80578.0
Florida,Okaloosa County,2409293012,200737.0
Florida,Okeechobee County,1991328272,40572.0
Florida,Orange County,2337566033,1321194.0
Florida,Osceola County,3438755923,338619.0
Florida,Palm Beach County,5090938139,1446277.0
Florida,Pasco County,1933862570,510593.0
Florida,Pinellas County,709006650,957875.0
Florida,Polk County,4654624281,668671.0
Florida,Putnam County,1885167077,72766.0
Florida,St. Johns County,1555841585,235503.0
Florida,St. Lucie County,1480655751,305591.0
Florida,Santa Rosa County,2622050626,170442.0
Florida,Sarasota County,1442282866,412144.0
Florida,Seminole County,801344504,455086.0
Florida,Sumter County,1442915229,120999.0
Florida,Suwannee County,1783342120,43924.0
Florida,Taylor County,2702180641,22098.0
Florida,Union County,630806896,15239.0
Florida,Volusia County,2852206495,527634.0
Florida,Wakulla County,1570616088,31877.0
Florida,Walton County,2687739968,65858.0
Florida,Washington County,1514305159,24566.0
Georgia,Appling County,1316423274,18454.0
Georgia,Atkinson County,887636792,8265.0
Georgia,Bacon County,735776071,11228.0
Georgia,Baker County,885665383,3189.0
Georgia,Baldwin County,670027544,45286.0
Georgia,Banks County,601022383,18510.0
Georgia,Barrow County,417082282,76887.0
Georgia,Bartow County,1190154672,103620.0
Georgia,Ben Hill County,647813388,17154.0
Georgia,Berrien County,1174239875,19025.0
Georgia,Bibb County,645938974,153490.0
Georgia,Bleckley County,559100774,12775.0
Georgia,Brantley County,1147397684,18561.0
Georgia,Brooks County,1277108810,15622.0
Georgia,Bryan County,1133250591,35885.0
Georgia,Bulloch County,1750692421,74782.0
Georgia,Burke County,2142010511,22550.0
Georgia,Butts County,475754781,23750.0
Georgia,Calhoun County,726191502,6428.0
Georgia,Camden County,1632473254,52714.0
Georgia,Candler County,629520691,10827.0
Georgia,Carroll County,1292475865,116022.0
Georgia,Catoosa County,419998845,66299.0
Georgia,Charlton County,2020415648,12983.0
Georgia,Chatham County,1121783898,287049.0
Georgia,Chattahoochee County,644226250,10767.0
Georgia,Chattooga County,811512396,24817.0
Georgia,Cherokee County,1090599861,241910.0
Georgia,Clarke County,308774405,124602.0
Georgia,Clay County,506093883,3001.0
Georgia,Clayton County,366930141,278666.0
Georgia,Clinch County,2110829174,6743.0
Georgia,Cobb County,879964563,745057.0
Georgia,Coffee County,1534043690,42961.0
Georgia,Colquitt County,1416784215,45606.0
Georgia,Columbia County,751293212,147295.0
Georgia,Cook County,591237665,17184.0
Georgia,Coweta County,1142008517,140516.0
Georgia,Crawford County,841521989,12344.0
Georgia,Crisp County,706189044,22846.0
Georgia,Dade County,450605317,16227.0
Georgia,Dawson County,546042248,23861.0
Georgia,Decatur County,1546667777,26833.0
Georgia,DeKalb County,693405943,743187.0
Georgia,Dodge County,1284516931,20919.0
Georgia,Dooly County,1016908429,13905.0
Georgia,Dougherty County,851183464,91049.0
Georgia,Douglas County,518246643,141840.0
Georgia,Early County,1327626600,10348.0
Georgia,Echols County,1088849470,3994.0
Georgia,Effingham County,1240066122,58689.0
Georgia,Elbert County,909338654,19212.0
Georgia,Emanuel County,1762672231,22499.0
Georgia,Evans County,473694909,10727.0
Georgia,Fannin County,1002402372,24925.0
Georgia,Fayette County,503420082,111369.0
Georgia,Floyd County,1320434486,96824.0
Georgia,Forsyth County,581585477,219880.0
Georgia,Franklin County,677438935,22514.0
Georgia,Fulton County,1364248547,1021902.0
Georgia,Gilmer County,1103886887,29922.0
Georgia,Glascock County,372299246,3009.0
Georgia,Glynn County,1086631796,83974.0
Georgia,Gordon County,921598697,56790.0
Georgia,Grady County,1177152222,24926.0
Georgia,Greene County,1004011853,16976.0
Georgia,Gwinnett County,1115127417,902298.0
Georgia,Habersham County,716980219,44289.0
Georgia,Hall County,1017824021,195961.0
Georgia,Hancock County,1220058034,8535.0
Georgia,Haralson County,730804585,28956.0
Georgia,Harris County,1201359255,33590.0
Georgia,Hart County,601968095,25631.0
Georgia,Heard County,766640654,11677.0
Georgia,Henry County,825296434,221307.0
Georgia,Houston County,973983087,151682.0
Georgia,Irwin County,917795231,9268.0
Georgia,Jackson County,879731646,65755.0
Georgia,Jasper County,954172363,13784.0
Georgia,Jeff Davis County,857073381,14991.0
Georgia,Jefferson County,1363760603,15772.0
Georgia,Jenkins County,899567326,8827.0
Georgia,Johnson County,784815229,9730.0
Georgia,Jones County,1020296440,28548.0
Georgia,Lamar County,475264444,18513.0
Georgia,Lanier County,509026287,10366.0
Georgia,Laurens County,2090889583,47418.0
Georgia,Lee County,921731013,29348.0
Georgia,Liberty County,1337652375,62108.0
Georgia,Lincoln County,544884788,7799.0
Georgia,Long County,1037013502,18156.0
Georgia,Lowndes County,1287622180,114582.0
Georgia,Lumpkin County,732816473,31951.0
Georgia,McDuffie County,666848710,21498.0
Georgia,McIntosh County,1117201444,14120.0
Georgia,Macon County,1037709939,13480.0
Georgia,Madison County,731225618,28900.0
Georgia,Marion County,947979449,8484.0
Georgia,Meriwether County,1298162538,21113.0
Georgia,Miller County,731471786,5836.0
Georgia,Mitchell County,1326483091,22432.0
Georgia,Monroe County,1025872449,27010.0
Georgia,Montgomery County,624563060,9036.0
Georgia,Morgan County,899772835,18235.0
Georgia,Murray County,892235150,39557.0
Georgia,Muscogee County,560569943,196670.0
Georgia,Newton County,709007143,106497.0
Georgia,Oconee County,477412565,37017.0
Georgia,Oglethorpe County,1137166381,14784.0
Georgia,Paulding County,808831878,155840.0
Georgia,Peach County,389188326,26966.0
Georgia,Pickens County,601027920,30832.0
Georgia,Pierce County,881758989,19164.0
Georgia,Pike County,559659547,18082.0
Georgia,Polk County,803751986,41621.0
Georgia,Pulaski County,645583955,11295.0
Georgia,Putnam County,892721781,21503.0
Georgia,Quitman County,391703077,2276.0
Georgia,Rabun County,958658901,16457.0
Georgia,Randolph County,1109126228,7087.0
Georgia,Richmond County,839976498,201463.0
Georgia,Rockdale County,336212812,89011.0
Georgia,Schley County,432287212,5211.0
Georgia,Screven County,1672540369,13990.0
Georgia,Seminole County,615215134,8437.0
